x,y,wifi_rssi1,wifi_rssi2,wifi_rssi3,wifi_rssi4,wifi_rssi5,wifi_rssi6,wifi_rssi7,wifi_rssi8,ble_rssi1,ble_rssi2,ble_rssi3,ble_rssi4,ble_rssi5,ble_rssi6,ble_rssi7,ble_rssi8
18.0,1.5,-77.49381355,-71.94338405,-76.04010859,-79.39965557,-60.79679666,-66.41062368,-58.94905977,-61.78595466,-81.8210539,-81.61570222,-72.94440828,-75.43416492,-62.1140674,-68.77724655,-60.79383749,-55.19071656
19.5,1.5,-80.51330465,-77.1098944,-78.02643459,-73.72390243,-62.82595902,-66.6127153,-61.48813218,-52.34879625,-77.44565369,-75.84928917,-71.64734972,-76.92177685,-64.6610075,-70.80639937,-64.15954228,-55.08920205
19.5,3.0,-98.14201883,-74.68961968,-73.3709154,-71.92174691,-67.1077148,-72.3783736,-61.30521703,-54.27673172,-80.3593362,-75.22164284,-75.27992722,-73.07411038,-61.98977584,-72.40688732,-62.88605691,-55.26460932
19.5,4.5,-80.46997467,-69.28282813,-76.39704318,-81.48603862,-60.16154908,-69.67868314,-58.73733456,-59.94845333,-79.47971279,-71.95333152,-73.83560035,-76.76776799,-59.73627653,-64.0593727,-58.43122966,-58.40152015
19.5,6.0,-76.48153665,-75.35646455,-71.51647034,-76.67007267,-60.1657088,-74.15905962,-59.83015194,-65.62373312,-78.3147224,-74.87826566,-72.99076764,-68.01427269,-60.93733854,-67.42856053,-59.99965681,-63.34960514
19.5,7.5,-75.42011513,-72.27610914,-72.9643043,-75.9049315,-56.16522516,-66.19207594,-64.8162068,-58.80713169,-76.00602941,-72.04582555,-74.17701327,-73.50740818,-55.74962933,-64.24425052,-61.51764681,-60.32005061
19.5,9.0,-82.9588976,-83.31938292,-78.04421096,-77.40368988,-57.72321328,-66.14818515,-66.01341697,-65.56263262,-72.29366749,-72.4673112,-76.33753387,-66.89484404,-54.61978552,-67.90005625,-61.75568853,-64.04225889
19.5,10.5,-81.088869,-96.47830762,-92.80478008,-71.22835231,-55.81987846,-70.03554105,-60.31819681,-65.42324725,-77.4444908,-74.5346024,-70.58882335,-67.13714541,-51.72317486,-65.72507372,-61.22661804,-63.8232421
19.5,12.0,-81.66580465,-69.6834892,-69.86027709,-67.89344723,-49.4569556,-67.08885113,-71.67825773,-65.72001911,-74.42623621,-71.0262006,-73.391418,-66.94708836,-50.37095495,-65.68628256,-66.00245643,-71.66332092
19.5,13.5,-76.09106508,-68.45896957,-69.43471382,-71.49100511,-58.25324593,-66.40344872,-68.39435175,-63.5616712,-78.56440495,-70.69619202,-70.25154648,-75.346977,-51.24059164,-72.09044938,-73.40880557,-64.67726618
19.5,15.0,-81.12849234,-69.50353694,-70.06327903,-76.42583166,-57.53222513,-77.58386525,-63.22711054,-62.29095177,-73.59673549,-72.56041065,-66.96598254,-74.39355967,-56.86923417,-70.45922884,-65.00254774,-66.34561827
19.5,16.5,-74.36066463,-78.07777945,-83.42581206,-74.88011873,-58.33393101,-66.72411681,-60.53748358,-67.42601225,-75.96437348,-78.13073989,-67.28909413,-73.92920165,-55.00959386,-68.30870818,-62.27332089,-65.17663142
19.5,18.0,-70.6579369,-72.4650346,-100.0,-67.18854073,-58.92621145,-72.59563748,-59.62290093,-61.71068269,-71.03730882,-74.41771254,-63.91209226,-70.10881541,-60.76527901,-68.36654033,-62.08453171,-69.20856889
19.5,19.5,-77.61901549,-62.34133106,-65.66632777,-68.31358712,-62.09927952,-68.34955409,-60.44807035,-60.28368805,-72.27776391,-67.58877584,-65.96673404,-70.26553091,-57.27812368,-74.28888995,-62.68752625,-68.01274082
19.5,21.0,-71.80785384,-65.52651757,-65.39894773,-71.76864972,-60.00447662,-65.07093044,-62.70197027,-63.44644266,-74.8924948,-68.31377972,-61.37756947,-66.97879672,-57.9430155,-64.97451473,-64.58814033,-68.70148849
19.5,22.5,-72.64514436,-73.49201951,-64.07064634,-76.15035429,-62.14556385,-67.09803095,-61.44740737,-68.28737486,-77.65548146,-71.33358601,-72.35922583,-66.95212425,-58.9772394,-70.22336134,-62.35975052,-69.12064351
19.5,24.0,-70.68639232,-72.98670018,-71.198515,-74.91999426,-61.85276606,-65.84465425,-62.4206083,-65.51847424,-73.89492559,-67.28711944,-61.38569997,-73.04515054,-59.17101721,-67.25005605,-66.37839861,-70.12561282
19.5,25.5,-76.82777853,-69.75291786,-59.68515701,-74.47296533,-60.07266552,-67.49671616,-70.03188203,-62.06651105,-72.27147491,-67.54669825,-58.06654154,-80.10822774,-58.90713103,-66.43341623,-75.10838453,-70.38404886
19.5,27.0,-70.6211109,-66.88023467,-52.72087617,-70.48478745,-61.87195112,-79.22268778,-74.5381468,-68.01825926,-72.99484894,-64.38210989,-52.26151524,-72.85129234,-62.3051107,-74.79498718,-75.65510752,-70.24535212
21.0,27.0,-65.80245951,-68.46807585,-49.20183713,-71.10959602,-60.71417417,-69.45625696,-65.38467688,-71.03986238,-70.24341397,-67.14258909,-50.01035871,-72.08178662,-62.1865059,-71.44683092,-69.43953661,-67.22531024
21.0,25.5,-69.45361221,-67.13536182,-60.07590565,-74.04465532,-57.14137308,-68.0370868,-64.44370141,-68.49475575,-71.74699338,-71.76148389,-56.23090419,-77.9811051,-60.47634135,-75.10754755,-66.88246113,-70.13369805
21.0,24.0,-67.33504387,-67.84753804,-63.81954664,-73.66091022,-57.01170333,-71.86138061,-62.98886527,-67.99782575,-71.51867854,-70.71652161,-57.63857038,-67.14886773,-60.22486642,-68.54042609,-66.61266745,-69.36782413
21.0,22.5,-70.1140244,-65.53562872,-58.7245616,-70.18059553,-57.14700246,-69.15875342,-62.21649311,-65.56123856,-71.16699437,-74.74457743,-60.31258716,-63.14981414,-56.69007954,-74.95482569,-62.57437919,-70.74914134
21.0,21.0,-70.88435754,-68.19538742,-60.40212364,-73.43397358,-60.62445674,-68.80438857,-59.30700231,-69.3285917,-76.3982254,-68.56289413,-61.71444534,-65.01016226,-54.1936726,-68.9856103,-61.69479361,-67.50124628
21.0,19.5,-73.30879831,-71.05919747,-60.02502918,-73.09937314,-61.62533296,-71.36001474,-60.41257478,-67.33595313,-74.55015598,-66.50394555,-63.47459624,-68.25241688,-55.08466636,-77.58326283,-63.13744317,-65.99942343
21.0,18.0,-73.82423341,-75.36662397,-65.59436957,-66.92381515,-51.854586,-72.33939032,-61.17712196,-67.08158516,-77.85047918,-74.66106551,-66.99873134,-73.32253066,-51.72071535,-70.81081828,-65.36546699,-65.21692563
21.0,16.5,-75.59951236,-71.16304924,-67.60082983,-73.8624211,-57.95579942,-78.45384313,-61.98972926,-65.95153069,-76.02916516,-72.30154601,-64.22807739,-68.68487836,-50.56797684,-74.08185631,-70.52799557,-66.69362091
21.0,15.0,-77.56059295,-76.03279106,-67.56412212,-100.0,-50.53058113,-69.24898855,-70.67607599,-61.07486853,-70.99201447,-74.2297794,-67.02342797,-79.78349709,-49.1328371,-72.14771918,-67.7278174,-63.99143085
21.0,13.5,-78.83570667,-81.55403109,-67.46589091,-74.00671261,-43.58626215,-63.77738023,-65.7696458,-66.55780634,-78.91715063,-76.41853684,-70.95962687,-77.45816217,-44.26096568,-65.76125241,-68.75055677,-66.18986191
21.0,12.0,-76.50854445,-73.19925761,-71.42703274,-67.96583901,-50.78422621,-63.07801371,-61.35745323,-55.82613919,-76.68202924,-69.86846408,-68.4512185,-67.44616698,-49.87921737,-65.16335918,-61.47759845,-62.72045027
21.0,10.5,-79.48398251,-77.15992835,-79.14921413,-74.07438632,-67.10291018,-65.96894752,-88.65653268,-58.16396598,-82.18536683,-73.41323832,-71.25537235,-65.81077315,-51.8842289,-62.75955759,-61.04212938,-62.40272237
21.0,9.0,-71.03162973,-72.28922977,-76.74969143,-72.59497952,-54.7930992,-74.62802374,-60.41312792,-56.34681319,-80.41719612,-74.66483345,-74.26938098,-69.60140089,-54.91435612,-75.44968025,-61.35289205,-58.94556793
21.0,7.5,-76.9489547,-73.34085235,-74.6225828,-72.85039145,-56.06814108,-67.51664434,-59.48933934,-55.15651747,-75.48784137,-77.52883442,-79.14480331,-71.02617841,-55.90196551,-64.06072014,-64.43531386,-62.12680308
21.0,6.0,-79.61215253,-76.82473564,-74.20673806,-77.55930811,-60.57000367,-64.47992488,-62.00438463,-54.05240229,-75.71529063,-73.24131499,-76.98795712,-75.33818451,-56.77851065,-62.17519468,-63.02594803,-57.14473704
21.0,4.5,-77.25404894,-72.17396099,-73.88359031,-78.65816045,-61.25317333,-63.39107865,-58.84014838,-56.56484953,-76.13885749,-70.99269394,-75.00531066,-78.53894048,-57.13371142,-64.34210662,-64.43343533,-58.95784448
21.0,3.0,-80.94819902,-71.27492874,-74.94383207,-78.80855644,-61.57050965,-63.34473153,-59.68711583,-49.01005035,-79.36926403,-69.1459677,-73.95340054,-72.43364514,-64.68280997,-63.93813263,-66.33067252,-54.35348965
21.0,1.5,-83.12482868,-79.03406934,-75.55988807,-68.1919682,-58.32262176,-69.00592444,-58.12176231,-51.42175511,-78.07319212,-73.39604484,-72.74561368,-75.48482492,-58.5644112,-65.70053595,-59.47179223,-50.25185684
