3,3,-54.71183987,-51.23743154,-48.58971542,-45.20780777,-59.54393311,-47.71687794,-50.49993057,-50.66872443
3,2.5,-53.23155004,-53.20516497,-50.00700105,-51.88601813,-56.41993539,-55.09322188,-48.95883382,-48.79635509
3,2,-55.31063109,-53.32065718,-49.32825259,-52.80731916,-49.76384323,-53.3117455,-49.02449488,-55.02317149
3,1.5,-54.03061321,-69.00909268,-57.676294,-52.62259414,-56.42139565,-50.76986202,-49.5457204,-52.42141629
3,1,-58.88185684,-56.39275478,-62.86874787,-47.509406,-58.72263318,-48.74974435,-54.05739816,-49.47110384
3,0.5,-54.51594814,-58.89502254,-51.17198343,-57.42334688,-51.86315477,-55.29883739,-50.79627156,-44.90972855
3.5,0.5,-57.94366255,-49.29235002,-48.25239645,-57.82570583,-49.50863902,-48.79684963,-46.34337411,-46.84985824
3.5,1,-63.63367704,-51.73940055,-44.76582386,-54.87766833,-53.66877565,-46.71080524,-51.61613132,-47.98575184
3.5,1.5,-53.21096675,-49.24833063,-54.02002833,-52.60020522,-47.3636007,-48.53487505,-52.52278516,-48.80458154
3.5,2,-52.94775776,-47.18090356,-52.91199085,-53.94835847,-54.79069059,-48.53181689,-51.06870603,-55.28964893
3.5,2.5,-59.6254996,-52.31953095,-47.28140636,-54.08900495,-52.05464444,-50.79907033,-49.74371841,-55.11529863
3.5,3,-48.81426594,-45.53918842,-51.90646995,-54.94488006,-50.35201919,-46.90042887,-49.48572189,-47.60549569
3.5,3.5,-59.15400302,-48.00885715,-59.90150839,-54.92573228,-49.39436506,-42.60545608,-54.02526449,-50.717388
3.5,4,-57.14424512,-49.7934753,-50.28618168,-54.35885455,-55.09789968,-49.8778389,-58.30792816,-49.11022104
3.5,4.5,-56.07403088,-47.52765367,-55.17919023,-52.27524312,-58.37011517,-43.36739765,-54.11993181,-53.48725197
4,4.5,-70.40273474,-43.43511445,-51.22192972,-61.73312154,-51.39847596,-43.06451224,-50.84700132,-46.6931665
4,4,-57.06950756,-41.71556862,-46.77030974,-49.50702147,-52.45236629,-44.41170901,-48.84252423,-52.02258329
4,3.5,-45.67042208,-45.62912637,-47.67284005,-52.7067146,-47.17452738,-45.95160672,-49.54748178,-55.80109937
4,3,-52.86104835,-53.96146231,-47.64407069,-49.97804428,-50.20622225,-46.88660678,-58.94242322,-48.28284889
4,2.5,-55.30333265,-60.49441517,-50.87266142,-53.20317789,-49.45721501,-48.38495424,-50.74766552,-47.4196503
4,2,-53.47833825,-49.87055387,-49.59975262,-62.51565397,-50.55707867,-51.25465179,-53.5853928,-49.64720087
4,1.5,-53.29021148,-52.3650953,-48.44070393,-52.06317933,-50.37926014,-46.46630206,-47.9705205,-52.49918519
