x,y,ble_rssi1,ble_rssi2,ble_rssi3,ble_rssi4,ble_rssi5,ble_rssi6,ble_rssi7,ble_rssi8,sle_rssi1,sle_rssi2,sle_rssi3,sle_rssi4,sle_rssi5,sle_rssi6,sle_rssi7,sle_rssi8
19.5,7.5,-76.00602941,-72.04582555,-74.17701327,-73.50740818,-55.74962933,-64.24425052,-61.51764681,-60.32005061,-77.84661862,-69.10647786,-72.13382063,-74.44174261,-56.13430205,-66.23078937,-64.70253373,-62.42753096
19.5,9.0,-72.29366749,-72.4673112,-76.33753387,-66.89484404,-54.61978552,-67.90005625,-61.75568853,-64.04225889,-75.40800536,-70.92939947,-72.43623461,-72.59730699,-53.07844873,-71.48812668,-60.97037457,-61.84995234
19.5,10.5,-77.4444908,-74.5346024,-70.58882335,-67.13714541,-51.72317486,-65.72507372,-61.22661804,-63.8232421,-79.86156597,-72.70595399,-75.26473415,-70.61312012,-53.30871729,-65.06064326,-59.14135234,-61.95170526
19.5,12.0,-74.42623621,-71.0262006,-73.391418,-66.94708836,-50.37095495,-65.68628256,-66.00245643,-71.66332092,-76.89682844,-71.31882537,-72.10188789,-71.04289133,-50.9557991,-69.76301299,-71.01516824,-66.89535
19.5,13.5,-78.56440495,-70.69619202,-70.25154648,-75.346977,-51.24059164,-72.09044938,-73.40880557,-64.67726618,-78.94649416,-69.16909664,-69.17740364,-76.62163025,-56.70814656,-65.19475766,-72.78731094,-64.2647728
19.5,15.0,-73.59673549,-72.56041065,-66.96598254,-74.39355967,-56.86923417,-70.45922884,-65.00254774,-66.34561827,-74.73336411,-73.58128266,-67.49070274,-80.64547666,-53.7262085,-67.28886948,-67.19600285,-65.08168072
19.5,16.5,-75.96437348,-78.13073989,-67.28909413,-73.92920165,-55.00959386,-68.30870818,-62.27332089,-65.17663142,-72.5054034,-74.51605854,-66.93620282,-76.02475102,-56.12249698,-72.64020645,-63.92941573,-66.7212069
19.5,18.0,-71.03730882,-74.41771254,-63.91209226,-70.10881541,-60.76527901,-68.36654033,-62.08453171,-69.20856889,-74.41440549,-74.2731319,-70.54665027,-72.9836636,-54.72002843,-72.5848207,-62.0447371,-64.85622745
19.5,19.5,-72.27776391,-67.58877584,-65.96673404,-70.26553091,-57.27812368,-74.28888995,-62.68752625,-68.01274082,-74.18123951,-67.05191288,-65.33031974,-71.84383725,-65.19879082,-70.15690711,-65.35175035,-69.05049098
19.5,21.0,-74.8924948,-68.31377972,-61.37756947,-66.97879672,-57.9430155,-64.97451473,-64.58814033,-68.70148849,-75.10620918,-71.25301221,-66.51010431,-74.61139216,-65.88179109,-65.47986898,-66.25162058,-70.0514134
19.5,22.5,-77.65548146,-71.33358601,-72.35922583,-66.95212425,-58.9772394,-70.22336134,-62.35975052,-69.12064351,-75.03248584,-71.32280003,-62.25636314,-75.388453,-63.32327383,-69.71417863,-62.8521644,-69.76526251
19.5,24.0,-73.89492559,-67.28711944,-61.38569997,-73.04515054,-59.17101721,-67.25005605,-66.37839861,-70.12561282,-78.62771577,-68.93441008,-60.39954594,-76.73743928,-61.22072033,-69.92038827,-65.6222969,-69.10528625
19.5,25.5,-72.27147491,-67.54669825,-58.06654154,-80.10822774,-58.90713103,-66.43341623,-75.10838453,-70.38404886,-74.22981685,-69.65878783,-59.92110565,-75.62740633,-62.96952687,-67.02683393,-73.89111813,-67.25400363
19.5,27.0,-72.99484894,-64.38210989,-52.26151524,-72.85129234,-62.3051107,-74.79498718,-75.65510752,-70.24535212,-75.28078103,-68.75431641,-51.35601729,-73.12921776,-67.39959351,-75.02537292,-75.60921711,-68.56422897
21.0,27.0,-70.24341397,-67.14258909,-50.01035871,-72.08178662,-62.1865059,-71.44683092,-69.43953661,-67.22531024,-72.11811369,-69.50244521,-49.32008279,-74.6620002,-66.07624492,-71.38052197,-66.86947102,-69.57131201
21.0,25.5,-71.74699338,-71.76148389,-56.23090419,-77.9811051,-60.47634135,-75.10754755,-66.88246113,-70.13369805,-73.98009216,-71.71381168,-60.02591483,-77.37317842,-62.8908641,-73.35319771,-67.20740952,-68.1305441
21.0,24.0,-71.51867854,-70.71652161,-57.63857038,-67.14886773,-60.22486642,-68.54042609,-66.61266745,-69.36782413,-68.94084936,-67.80665197,-60.88939802,-74.58877089,-61.47429118,-70.24430315,-69.00103832,-67.55130136
21.0,22.5,-71.16699437,-74.74457743,-60.31258716,-63.14981414,-56.69007954,-74.95482569,-62.57437919,-70.74914134,-73.75161714,-68.71050305,-60.86528693,-71.71654611,-61.42240897,-72.07204368,-63.52766529,-69.4300536
21.0,21.0,-76.3982254,-68.56289413,-61.71444534,-65.01016226,-54.1936726,-68.9856103,-61.69479361,-67.50124628,-75.05259317,-68.00954294,-63.66126308,-73.2330442,-60.89652642,-70.67085991,-62.19417525,-70.08142083
21.0,19.5,-74.55015598,-66.50394555,-63.47459624,-68.25241688,-55.08466636,-77.58326283,-63.13744317,-65.99942343,-74.33810236,-67.99459481,-64.76928735,-72.43900284,-62.27738445,-74.47090765,-62.86168544,-65.56667472
21.0,18.0,-77.85047918,-74.66106551,-66.99873134,-73.32253066,-51.72071535,-70.81081828,-65.36546699,-65.21692563,-75.08782925,-72.50370767,-66.19366657,-72.73576731,-56.87256178,-70.82124906,-67.78785307,-67.14441538
21.0,16.5,-76.02916516,-72.30154601,-64.22807739,-68.68487836,-50.56797684,-74.08185631,-70.52799557,-66.69362091,-75.9604678,-74.58853626,-69.24584714,-75.78228157,-55.73919769,-74.88552861,-70.61056684,-63.90968446
21.0,15.0,-70.99201447,-74.2297794,-67.02342797,-79.78349709,-49.1328371,-72.14771918,-67.7278174,-63.99143085,-76.91660568,-76.53004172,-69.341019,-81.21119191,-52.27102218,-73.23810508,-72.82535875,-64.04912301
21.0,13.5,-78.91715063,-76.41853684,-70.95962687,-77.45816217,-44.26096568,-65.76125241,-68.75055677,-66.18986191,-77.98889422,-75.91209258,-70.07807048,-74.69985434,-42.10029905,-71.56365825,-66.01353836,-64.98119879
21.0,12.0,-76.68202924,-69.86846408,-68.4512185,-67.44616698,-49.87921737,-65.16335918,-61.47759845,-62.72045027,-77.59036898,-74.8170993,-74.12782739,-71.00394356,-46.11311108,-73.56227242,-62.35626351,-60.01257037
21.0,10.5,-82.18536683,-73.41323832,-71.25537235,-65.81077315,-51.8842289,-62.75955759,-61.04212938,-62.40272237,-78.29015241,-71.77664783,-76.68876292,-70.64112772,-54.24009881,-65.57261038,-59.56705086,-62.18237686
21.0,9.0,-80.41719612,-74.66483345,-74.26938098,-69.60140089,-54.91435612,-75.44968025,-61.35289205,-58.94556793,-76.15637701,-72.27089475,-75.27130955,-71.20755397,-53.87897047,-72.75103888,-60.59612086,-58.62498185
21.0,7.5,-75.48784137,-77.52883442,-79.14480331,-71.02617841,-55.90196551,-64.06072014,-64.43531386,-62.12680308,-76.60308615,-72.66656193,-73.57105922,-71.64722623,-54.86404894,-66.42183811,-64.83667548,-61.75873643
21.0,6.0,-75.71529063,-73.24131499,-76.98795712,-75.33818451,-56.77851065,-62.17519468,-63.02594803,-57.14473704,-76.90829014,-74.73809826,-73.29480301,-72.73732848,-63.13924241,-66.70944808,-64.03971618,-59.35746082
21.0,4.5,-76.13885749,-70.99269394,-75.00531066,-78.53894048,-57.13371142,-64.34210662,-64.43343533,-58.95784448,-79.58963491,-74.33887339,-74.19097709,-78.79493869,-62.57482966,-69.85885149,-60.33903621,-58.83499942
21.0,3.0,-79.36926403,-69.1459677,-73.95340054,-72.43364514,-64.68280997,-63.93813263,-66.33067252,-54.35348965,-80.36235987,-73.73394051,-75.79371193,-75.76070869,-62.63455255,-67.23733702,-60.13043486,-50.61909319
21.0,1.5,-78.07319212,-73.39604484,-72.74561368,-75.48482492,-58.5644112,-65.70053595,-59.47179223,-50.25185684,-74.90142371,-75.46162274,-74.29278153,-73.24340743,-63.11872572,-68.63487984,-61.49665123,-50.1315456
