x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
16.5,7.5,-81.93504751,-70.62848645,-97.89271606,-73.83377932,-59.04536904,-74.73661569,-66.55924883,-57.68872606
16.5,9,-77.27283104,-77.46416642,-90.22707144,-75.72089423,-61.63451634,-66.04088775,-62.87045923,-59.75623302
16.5,10.5,-76.24917669,-72.30371141,-71.5843327,-74.90878331,-59.55063857,-64.07101767,-61.43314726,-60.6211981
16.5,12,-83.90994893,-65.76821175,-75.95040078,-70.31163544,-57.59479536,-65.99677164,-59.09380211,-58.94348574
16.5,13.5,-77.32872293,-67.21562015,-78.21483413,-67.59969409,-56.30321826,-75.14005013,-56.82194446,-64.58345571
16.5,15,-76.45208316,-68.57198035,-67.88120269,-78.39453665,-72.99827594,-77.86492387,-62.06373925,-60.72709714
16.5,16.5,-92.75144229,-68.09768843,-65.20817994,-66.17478933,-58.79079134,-64.65324272,-72.51347439,-65.65353444
16.5,18,-69.57905021,-67.64802109,-66.22540177,-65.92750386,-95.65544288,-60.46098821,-75.1447153,-64.86933309
16.5,19.5,-79.7488352,-67.3369703,-70.63354139,-68.44689419,-72.06512065,-64.68096222,-69.48198142,-76.67869585
16.5,21,-73.29735025,-73.09409524,-65.7291767,-75.1308799,-62.70499569,-59.38838718,-63.99009922,-73.21463767
16.5,22.5,-76.66039007,-65.07844957,-62.53073886,-72.97034936,-60.46338465,-65.58675998,-64.81970182,-65.78255859
16.5,24,-75.81289496,-65.27601593,-60.10368804,-72.04650437,-65.31917206,-74.84761629,-58.29936918,-68.37316894
16.5,25.5,-73.55680201,-67.00998208,-60.60400716,-74.41512137,-67.47227034,-67.48541911,-66.0096994,-70.74691402
16.5,27,-73.57171673,-66.16398354,-59.99910606,-89.05776471,-65.06564239,-70.27507586,-71.14945921,-65.44548559
18,27,-70.96525492,-65.45346089,-65.72598994,-100,-60.81451155,-74.16819285,-72.51441579,-65.78447204
18,25.5,-83.65074887,-84.93811997,-60.92004867,-84.35455745,-77.31333131,-83.38954591,-79.41577769,-66.84215351
18,24,-75.32657038,-65.66664296,-60.33407118,-77.57868738,-61.74200478,-69.28647817,-68.38543958,-62.36019373
18,22.5,-72.81303341,-65.76841672,-62.48998557,-76.4969964,-66.12000076,-62.64229763,-68.33290168,-60.94169397
18,21,-76.47839381,-66.73524262,-64.59790064,-72.97347478,-60.57749277,-68.91433735,-74.4153526,-67.10331579
18,19.5,-73.50272548,-70.96861245,-62.73924956,-72.89258504,-62.38716783,-63.32144969,-63.16807671,-63.8377536
18,18,-75.28199445,-72.35900614,-73.13871209,-74.31832256,-63.63562408,-67.0547333,-61.0983888,-68.79357237
18,16.5,-72.22946602,-73.76376712,-66.8748048,-71.03780149,-58.26955541,-78.31446396,-83.16030844,-67.82342209
18,15,-79.33570407,-73.87647164,-71.09050107,-76.03353506,-58.6623541,-65.63866935,-61.32532142,-69.15808724
18,13.5,-81.04684196,-70.77722183,-69.67145093,-72.27708514,-61.09611676,-65.96273956,-57.12780512,-61.57512681
18,12,-82.48938288,-67.140152,-80.44465147,-74.61532781,-57.39901784,-67.37575827,-63.03250648,-58.87757026
18,10.5,-78.8864875,-72.12854018,-80.6904311,-75.31017844,-56.48568008,-67.47946805,-73.37412626,-62.33462403
18,9,-76.20079819,-73.52102976,-71.66135162,-78.36610561,-57.41059989,-65.95620276,-65.36651097,-56.96679904
18,7.5,-75.52380627,-75.68130222,-70.75443658,-73.60164672,-59.196216,-69.80644025,-58.51260055,-62.01763923
18,6,-77.30088219,-82.15386648,-72.23902925,-76.49222853,-57.80865502,-69.39589278,-59.58978955,-66.27021929
18,4.5,-74.54206795,-79.84567921,-70.34859482,-74.31943091,-62.59879808,-71.17002317,-59.21123783,-56.41128638
