x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
12,10.5,-73.61747313,-68.72260782,-72.91705947,-67.49389945,-67.32715904,-74.2647505,-62.65818046,-68.28865361
12,9,-74.93659069,-73.86050874,-70.66713456,-68.90551577,-73.09113601,-67.34527691,-57.35387212,-64.28467738
12,7.5,-77.13365025,-67.32224527,-78.02022576,-71.18778206,-66.07958738,-58.30215996,-57.7174328,-63.34427025
12,6,-74.12775509,-67.18130595,-78.88161389,-75.14251594,-63.10526198,-63.91448648,-54.63837557,-64.32999493
12,4.5,-75.54463635,-66.88516884,-69.87413466,-78.57749606,-62.14920133,-64.57534704,-51.90344175,-68.40502366
12,3,-73.08787281,-67.61366008,-69.79676642,-73.90679326,-73.03197717,-61.97765086,-48.81838335,-61.56746131
12,1.5,-73.05622674,-69.59980817,-73.89248697,-73.71856817,-77.29991524,-67.64962803,-43.09062482,-62.48149403
13.5,1.5,-78.72048875,-68.99777276,-78.87178209,-70.03178052,-66.86310645,-66.65254664,-47.64339224,-68.41708327
13.5,3,-77.13258503,-67.67263883,-72.46621864,-74.88956778,-69.08088963,-65.97646136,-50.76245087,-67.74479989
13.5,4.5,-77.36553351,-70.76606851,-72.57591776,-71.18841975,-67.88173745,-66.26064168,-52.12503501,-63.96988721
13.5,6,-76.04892334,-71.56302939,-69.79599769,-73.07106025,-63.24115317,-64.01087102,-57.98558336,-61.11142421
13.5,7.5,-72.58491283,-72.48917821,-70.06694803,-75.72210782,-64.34176554,-62.09799165,-57.20293224,-59.20766128
13.5,9,-72.77347333,-69.84792903,-74.68976195,-66.51079333,-58.89755461,-63.02081109,-55.61944893,-75.37665055
13.5,10.5,-72.50548368,-68.08774708,-72.27956824,-67.10013507,-64.11869826,-72.30793096,-58.46314157,-68.01608021
13.5,12,-74.85403746,-73.96987365,-78.15658336,-65.53145329,-69.01317409,-71.64581834,-63.08216599,-65.81006054
13.5,13.5,-71.48264517,-69.42358138,-73.20824903,-66.47749057,-64.76684256,-64.23861124,-63.20797228,-69.40908153
13.5,15,-70.51074481,-69.13441822,-65.86192874,-76.99142258,-73.12556804,-61.03746827,-61.87211837,-72.5432476
13.5,16.5,-77.26997083,-65.57485701,-66.38775349,-68.79149123,-66.76083597,-61.10974922,-67.19566047,-73.5018942
13.5,18,-73.78634049,-62.78954415,-65.95940609,-66.73341004,-67.03829624,-60.49411838,-69.91362077,-74.71510258
13.5,19.5,-70.11892652,-62.10886854,-72.45078359,-64.26520972,-61.63009311,-61.7025414,-64.7584613,-71.51886222
13.5,21,-69.94621336,-65.69771252,-66.89773775,-68.48606726,-63.6817645,-63.6920565,-62.27316297,-70.53582179
13.5,22.5,-76.48057731,-62.47755324,-65.64437336,-72.40175176,-65.91142656,-62.95964622,-62.06240367,-68.13029132
13.5,24,-68.59006697,-65.25878679,-64.3476317,-71.35462818,-70.54913813,-67.49163762,-64.55202263,-69.91249086
13.5,25.5,-71.63736954,-61.54084738,-70.23524823,-71.88282502,-68.99514065,-76.61350245,-68.17401188,-70.83045197
13.5,27,-68.88795385,-56.16805726,-70.0905105,-71.23395242,-63.26306892,-77.89569487,-69.70040021,-75.96862293
15,27,-66.56964073,-64.77631055,-66.90901948,-71.18237725,-64.55012622,-71.35886436,-67.82117996,-72.41309395
15,25.5,-68.08611501,-59.75488788,-63.27366249,-70.05482328,-62.85418025,-71.77728791,-65.01129262,-77.98985224
