x,y,wifi_rssi1,wifi_rssi2,wifi_rssi3,wifi_rssi4,wifi_rssi5,wifi_rssi6,wifi_rssi7,wifi_rssi8,ble_rssi1,ble_rssi2,ble_rssi3,ble_rssi4,ble_rssi5,ble_rssi6,ble_rssi7,ble_rssi8
13,2,-79.72982375,-65.37363977,-72.54436847,-69.59209073,-57.83046656,-58.40453363,-58.88347881,-53.20911973,-71.71280675,-67.59350426,-67.64663501,-71.81382257,-55.97701641,-63.43185222,-56.17329278,-54.15666781
13,4,-74.38709651,-71.32455012,-80.784123,-67.10230816,-59.62507964,-58.19347356,-60.2210673,-56.20943997,-71.56101818,-69.7498301,-68.42375673,-71.29498459,-54.75744104,-64.79155385,-55.75988144,-57.84468968
13,12,-93.30001969,-69.16146423,-60.39042196,-62.70745973,-53.12280228,-68.81021509,-58.65636913,-62.23644735,-72.15862849,-69.98856611,-56.0159823,-71.1272194,-61.87904596,-68.64199726,-59.57995637,-66.08223473
14,2,-78.90590097,-63.4427761,-70.24817295,-97.42092082,-58.07636064,-58.28508282,-58.67263075,-50.13470065,-73.75785596,-66.86296648,-64.54129477,-72.79550963,-58.85268433,-65.75944903,-56.88457462,-55.81835828
14,4,-73.87098873,-71.22023517,-74.62843069,-67.77611925,-60.2784252,-58.65339702,-59.83765504,-56.67179384,-71.33203479,-69.25730422,-63.61304211,-73.87362009,-54.7714621,-67.05380264,-58.13801176,-57.41128482
14,5,-76.39799065,-66.05877001,-69.5078938,-66.67368231,-52.42748876,-57.19263502,-57.53879313,-58.52972411,-72.48780623,-75.58045818,-62.14717216,-70.76898719,-51.64474683,-65.69479517,-57.22401998,-58.509033
14,6,-74.84901511,-63.34492297,-68.2525067,-66.37450388,-54.94942986,-58.79252239,-60.98303261,-64.82384395,-77.57330789,-68.88700297,-63.72970933,-69.6780575,-52.10097739,-65.24475831,-58.06010996,-60.86190046
14,7,-74.31419064,-61.88395957,-66.50201369,-63.83575167,-48.31678494,-59.69551136,-69.90143274,-61.88296037,-70.90774709,-65.57071091,-64.264399,-64.07012424,-45.33257443,-67.00284072,-63.4940434,-59.66033466
14,8,-70.00249736,-64.40451663,-65.33676831,-62.88012885,-55.53124026,-60.56415425,-59.19868398,-61.42801709,-77.62716626,-68.83358782,-63.98386431,-67.03705693,-54.91224063,-65.42064302,-57.00498297,-59.53330267
14,9,-69.82796644,-75.24549048,-65.6742981,-62.63947626,-55.01743111,-64.10499298,-60.12223834,-62.34692674,-73.44177095,-74.18803856,-60.51475867,-67.72058587,-58.33966826,-67.60875346,-58.64445686,-62.68001894
14,10,-66.70821455,-60.44292143,-62.6422572,-61.14698372,-52.67414898,-65.23026445,-67.9380148,-61.6580326,-68.7299805,-63.96590417,-60.53110754,-68.10620214,-58.77668961,-67.90855802,-62.30982517,-62.58526542
14,11,-67.5671683,-65.74868044,-58.64936706,-61.78255125,-49.58271003,-67.60751628,-62.24910258,-60.50812391,-68.72084618,-66.58610379,-63.25742413,-66.36483857,-51.45247733,-67.73257831,-59.51097062,-61.63669988
14,12,-66.45018327,-65.31029596,-62.91899538,-61.65042081,-53.26764237,-66.9361119,-59.21530974,-62.23523876,-68.40903758,-64.06077394,-58.8829477,-68.44830162,-59.3938812,-65.9961664,-56.75585065,-64.62816119
14,13,-66.66642518,-68.21771087,-53.34159077,-61.71072796,-55.95709684,-66.36696221,-58.84275765,-64.37678526,-68.92615314,-67.17051099,-51.34125504,-70.50820134,-58.73816525,-67.96093336,-55.94838022,-68.61000223
