val/loss,val/mean_error,val/mean_mse,val/mean_rmse,val/mean_variance,val/mean_std,val/mean_mae,val/mean_error_best,epoch,step,train/loss,train/mean_error,train/mean_mse,train/mean_rmse,train/mean_variance,train/mean_std,train/mean_mae,test/loss,test/mean_error,test/mean_mse,test/mean_rmse,test/mean_variance,test/mean_std,test/mean_mae
,,,,,,,,15,15,1.7861747741699219,1.74906587600708,3.5723495483398438,1.8900660276412964,0.5131184458732605,0.7163228392601013,1.1250003576278687,,,,,,,
2.467658281326294,2.1175930500030518,2.467658281326294,2.467658281326294,2.467658281326294,2.467658281326294,2.467658281326294,2.1175930500030518,16,16,,,,,,,,,,,,,,
,,,,,,,,16,16,1.7238625288009644,1.7248492240905762,3.4477245807647705,1.8568049669265747,0.47262027859687805,0.6874738335609436,1.1154733896255493,,,,,,,
2.375044822692871,2.0825138092041016,2.375044822692871,2.375044822692871,2.375044822692871,2.375044822692871,2.375044822692871,2.0825138092041016,17,17,,,,,,,,,,,,,,
,,,,,,,,17,17,1.6751869916915894,1.705840826034546,3.3503739833831787,1.8304027318954468,0.440481036901474,0.6636874675750732,1.1089073419570923,,,,,,,
2.2969229221343994,2.051410436630249,2.2969229221343994,2.2969229221343994,2.2969229221343994,2.2969229221343994,2.2969229221343994,2.051410436630249,18,18,,,,,,,,,,,,,,
,,,,,,,,18,18,1.6396771669387817,1.6918798685073853,3.2793543338775635,1.810898780822754,0.41689610481262207,0.6456749439239502,1.1025265455245972,,,,,,,
2.2330102920532227,2.0243654251098633,2.2330102920532227,2.2330102920532227,2.2330102920532227,2.2330102920532227,2.2330102920532227,2.0243654251098633,19,19,,,,,,,,,,,,,,
,,,,,,,,19,19,1.616465449333191,1.682676076889038,3.2329306602478027,1.7980352640151978,0.4015320837497711,0.6336656212806702,1.0963927507400513,,,,,,,
2.182175636291504,2.001201868057251,2.182175636291504,2.182175636291504,2.182175636291504,2.182175636291504,2.182175636291504,2.001201868057251,20,20,,,,,,,,,,,,,,
,,,,,,,,20,20,1.6044775247573853,1.6777184009552002,3.2089548110961914,1.7913556098937988,0.39421576261520386,0.6278660297393799,1.0905938148498535,,,,,,,
2.143317222595215,1.9818453788757324,2.143317222595215,2.143317222595215,2.143317222595215,2.143317222595215,2.143317222595215,1.9818453788757324,21,21,,,,,,,,,,,,,,
,,,,,,,,21,21,1.602046012878418,1.676277995109558,3.2040915489196777,1.7899976968765259,0.394183874130249,0.6278406381607056,1.0851744413375854,,,,,,,
2.1149332523345947,1.9661502838134766,2.1149332523345947,2.1149332523345947,2.1149332523345947,2.1149332523345947,2.1149332523345947,1.9661502838134766,22,22,,,,,,,,,,,,,,
,,,,,,,,22,22,1.6072012186050415,1.6789227724075317,3.214402198791504,1.7928754091262817,0.3956204652786255,0.6289836764335632,1.0885785818099976,,,,,,,
2.095172166824341,1.9538648128509521,2.095172166824341,2.095172166824341,2.095172166824341,2.095172166824341,2.095172166824341,1.9538648128509521,23,23,,,,,,,,,,,,,,
,,,,,,,,23,23,1.6175341606140137,1.684224009513855,3.2350683212280273,1.7986295223236084,0.3984581530094147,0.6312354207038879,1.0971128940582275,,,,,,,
2.0820846557617188,1.9446561336517334,2.0820846557617188,2.0820846557617188,2.0820846557617188,2.0820846557617188,2.0820846557617188,1.9446561336517334,24,24,,,,,,,,,,,,,,
,,,,,,,,24,24,1.6304296255111694,1.690210223197937,3.2608590126037598,1.805784821510315,0.40404802560806274,0.635647714138031,1.1042933464050293,,,,,,,
2.0739197731018066,1.9382182359695435,2.0739197731018066,2.0739197731018066,2.0739197731018066,2.0739197731018066,2.0739197731018066,1.9382182359695435,25,25,,,,,,,,,,,,,,
,,,,,,,,25,25,1.6433709859848022,1.6959617137908936,3.2867417335510254,1.8129373788833618,0.41045519709587097,0.6406677961349487,1.1099910736083984,,,,,,,
2.0693328380584717,1.9342948198318481,2.0693328380584717,2.0693328380584717,2.0693328380584717,2.0693328380584717,2.0693328380584717,1.9342948198318481,26,26,,,,,,,,,,,,,,
,,,,,,,,26,26,1.6542532444000244,1.7006927728652954,3.308506727218628,1.8189301490783691,0.41615110635757446,0.6450977325439453,1.1141340732574463,,,,,,,
2.0673904418945312,1.9326684474945068,2.0673904418945312,2.0673904418945312,2.0673904418945312,2.0673904418945312,2.0673904418945312,1.9326684474945068,27,27,,,,,,,,,,,,,,
,,,,,,,,27,27,1.6615132093429565,1.7038073539733887,3.323026180267334,1.8229169845581055,0.4200666546821594,0.6481254696846008,1.1166770458221436,,,,,,,
2.0677003860473633,1.9331823587417603,2.0677003860473633,2.0677003860473633,2.0677003860473633,2.0677003860473633,2.0677003860473633,1.9326684474945068,28,28,,,,,,,,,,,,,,
,,,,,,,,28,28,1.664275884628296,1.7049764394760132,3.328552007675171,1.8244320154190063,0.42160746455192566,0.6493130922317505,1.1176280975341797,,,,,,,
2.0699386596679688,1.9356119632720947,2.0699386596679688,2.0699386596679688,2.0699386596679688,2.0699386596679688,2.0699386596679688,1.9326684474945068,29,29,,,,,,,,,,,,,,
,,,,,,,,29,29,1.662390112876892,1.7041397094726562,3.324780225753784,1.8233979940414429,0.42068833112716675,0.6486049294471741,1.1170427799224854,,,,,,,
2.074974536895752,1.9401757717132568,2.074974536895752,2.074974536895752,2.074974536895752,2.074974536895752,2.074974536895752,1.9326684474945068,30,30,,,,,,,,,,,,,,
,,,,,,,,30,30,1.6562601327896118,1.7014573812484741,3.3125202655792236,1.820033073425293,0.4175631105899811,0.6461912393569946,1.1150013208389282,,,,,,,
2.08347225189209,1.9468801021575928,2.08347225189209,2.08347225189209,2.08347225189209,2.08347225189209,2.08347225189209,1.9326684474945068,31,31,,,,,,,,,,,,,,
,,,,,,,,31,31,1.6466960906982422,1.6972569227218628,3.2933921813964844,1.8147705793380737,0.4127110242843628,0.6424258947372437,1.111574411392212,,,,,,,
2.096797466278076,1.95578932762146,2.096797466278076,2.096797466278076,2.096797466278076,2.096797466278076,2.096797466278076,1.9326684474945068,32,32,,,,,,,,,,,,,,
,,,,,,,,32,32,1.6349691152572632,1.692033290863037,3.269937753677368,1.8082969188690186,0.40696102380752563,0.6379349827766418,1.1068788766860962,,,,,,,
2.1137356758117676,1.9661589860916138,2.1137356758117676,2.1137356758117676,2.1137356758117676,2.1137356758117676,2.1137356758117676,1.9326684474945068,33,33,,,,,,,,,,,,,,
,,,,,,,,33,33,1.6238117218017578,1.6869975328445435,3.2476229667663574,1.8021162748336792,0.4016629457473755,0.6337688565254211,1.1015316247940063,,,,,,,
2.134883165359497,1.9780442714691162,2.134883165359497,2.134883165359497,2.134883165359497,2.134883165359497,2.134883165359497,1.9326684474945068,34,34,,,,,,,,,,,,,,
,,,,,,,,34,34,1.6132522821426392,1.6819822788238525,3.226504325866699,1.7962472438812256,0.3974400758743286,0.6304284930229187,1.0953205823898315,,,,,,,
2.161201000213623,1.99168860912323,2.161201000213623,2.161201000213623,2.161201000213623,2.161201000213623,2.161201000213623,1.9326684474945068,35,35,,,,,,,,,,,,,,
,,,,,,,,35,35,1.6042273044586182,1.677306890487671,3.2084543704986572,1.7912158966064453,0.39509597420692444,0.6285666227340698,1.08827543258667,,,,,,,
2.193542242050171,2.0070881843566895,2.193542242050171,2.193542242050171,2.193542242050171,2.193542242050171,2.193542242050171,1.9326684474945068,36,36,,,,,,,,,,,,,,
,,,,,,,,36,36,1.5980026721954346,1.6738207340240479,3.1960055828094482,1.7877376079559326,0.3943297564983368,0.6279568076133728,1.081882357597351,,,,,,,
2.227766990661621,2.022503137588501,2.227766990661621,2.227766990661621,2.227766990661621,2.227766990661621,2.227766990661621,1.9326684474945068,37,37,,,,,,,,,,,,,,
,,,,,,,,37,37,1.5963243246078491,1.6734451055526733,3.1926486492156982,1.7867984771728516,0.39222967624664307,0.6262824535369873,1.0853294134140015,,,,,,,
2.258995294570923,2.036008596420288,2.258995294570923,2.258995294570923,2.258995294570923,2.258995294570923,2.258995294570923,1.9326684474945068,38,38,,,,,,,,,,,,,,
,,,,,,,,38,38,1.5984206199645996,1.6744384765625,3.1968417167663574,1.7879713773727417,0.3930973410606384,0.6269747614860535,1.0887377262115479,,,,,,,
2.2804198265075684,2.0449869632720947,2.2804198265075684,2.2804198265075684,2.2804198265075684,2.2804198265075684,2.2804198265075684,1.9326684474945068,39,39,,,,,,,,,,,,,,
,,,,,,,,39,39,1.60281240940094,1.6761900186538696,3.205625295639038,1.7904260158538818,0.3960123360157013,0.6292951107025146,1.091515064239502,,,,,,,
2.2887794971466064,2.0484464168548584,2.2887794971466064,2.2887794971466064,2.2887794971466064,2.2887794971466064,2.2887794971466064,1.9326684474945068,40,40,,,,,,,,,,,,,,
,,,,,,,,40,40,1.6072394847869873,1.6779602766036987,3.2144792079925537,1.7928968667984009,0.3989284932613373,0.6316078901290894,1.093355417251587,,,,,,,
2.2852861881256104,2.0470290184020996,2.2852861881256104,2.2852861881256104,2.2852861881256104,2.2852861881256104,2.2852861881256104,1.9326684474945068,41,41,,,,,,,,,,,,,,
,,,,,,,,41,41,1.609020709991455,1.6786201000213623,3.21804141998291,1.7938899993896484,0.40027570724487305,0.632673442363739,1.0939804315567017,,,,,,,
2.273135185241699,2.0420026779174805,2.273135185241699,2.273135185241699,2.273135185241699,2.273135185241699,2.273135185241699,1.9326684474945068,42,42,,,,,,,,,,,,,,
,,,,,,,,42,42,1.607945203781128,1.678126573562622,3.215890645980835,1.7932904958724976,0.3997820019721985,0.6322831511497498,1.0935872793197632,,,,,,,
2.2556886672973633,2.0346696376800537,2.2556886672973633,2.2556886672973633,2.2556886672973633,2.2556886672973633,2.2556886672973633,1.9326684474945068,43,43,,,,,,,,,,,,,,
,,,,,,,,43,43,1.6051228046417236,1.676978588104248,3.210245370864868,1.7917157411575317,0.39798814058303833,0.6308630108833313,1.0925238132476807,,,,,,,
2.2365453243255615,2.0264511108398438,2.2365453243255615,2.2365453243255615,2.2365453243255615,2.2365453243255615,2.2365453243255615,1.9326684474945068,44,44,,,,,,,,,,,,,,
,,,,,,,,44,44,1.6016812324523926,1.6755787134170532,3.2033627033233643,1.7897940874099731,0.3957986533641815,0.6291252970695496,1.0909820795059204,,,,,,,
2.2170777320861816,2.017909526824951,2.2170777320861816,2.2170777320861816,2.2170777320861816,2.2170777320861816,2.2170777320861816,1.9326684474945068,45,45,,,,,,,,,,,,,,
,,,,,,,,45,45,1.5985488891601562,1.6742799282073975,3.197097063064575,1.7880427837371826,0.39388376474380493,0.6276016235351562,1.089210033416748,,,,,,,
2.199930429458618,2.0101730823516846,2.199930429458618,2.199930429458618,2.199930429458618,2.199930429458618,2.199930429458618,1.9326684474945068,46,46,,,,,,,,,,,,,,
,,,,,,,,46,46,1.5961763858795166,1.6732611656188965,3.192352533340454,1.7867156267166138,0.39254966378211975,0.6265378594398499,1.0873149633407593,,,,,,,
2.1856489181518555,2.00357985496521,2.1856489181518555,2.1856489181518555,2.1856489181518555,2.1856489181518555,2.1856489181518555,1.9326684474945068,47,47,,,,,,,,,,,,,,
,,,,,,,,47,47,1.5952497720718384,1.672850251197815,3.190499782562256,1.7861970663070679,0.3920712172985077,0.6261559128761292,1.0856361389160156,,,,,,,
,,,,,,,,27,48,,,,,,,,2.053877353668213,1.8818305730819702,4.107754707336426,2.026759624481201,0.5664688348770142,0.7526412606239319,1.2098729610443115
